Project ID,Project Name,Number,Street,Borough,Council District,Latitude (Internal),Longitude (Internal),Extended Affordability Only,Prevailing Wage Status,Extremely Low Income Units,Very Low Income Units,All Counted Units,Total Units
52318,33 Bond Street,33,BOND STREET,Brooklyn,33,40.68825,-73.983215,No,Non Prevailing Wage,0,0,143,714
54411,CONFIDENTIAL,----,----,Brooklyn,45,,,No,Non Prevailing Wage,0,0,1,1
54535,CONFIDENTIAL,----,----,Bronx,18,,,No,Non Prevailing Wage,0,0,1,1
54554,CONFIDENTIAL,----,----,Staten Island,51,,,No,Non Prevailing Wage,0,0,1,1
54555,CONFIDENTIAL,----,----,Staten Island,49,,,No,Non Prevailing Wage,0,0,1,1
55467,Sam Burt Houses,2675,WEST 36 STREET,Brooklyn,47,40.58044,-74.002297,No,Non Prevailing Wage,0,0,147,147
68431,MARIEN-HEIM TOWER SENIOR APARTMENTS (20140280),870,OCEAN PARKWAY,Brooklyn,44,40.62715,-73.971691,No,Non Prevailing Wage,0,0,182,182
51297,774 Grand Street,284,HUMBOLDT STREET,Brooklyn,34,40.71158,-73.941861,No,Non Prevailing Wage,0,0,13,64
52075,PHIPPS PLAZA SOUTH/KB 25,325,EAST 25 STREET,Manhattan,2,40.73878,-73.978504,No,Non Prevailing Wage,0,0,22,56
53558,Phipps Plaza South/KB25 Article XI,325,EAST 25 STREET,Manhattan,2,40.73878,-73.978504,Yes,Non Prevailing Wage,0,0,34,56
54559,CONFIDENTIAL,----,----,Brooklyn,37,,,No,Non Prevailing Wage,0,0,3,3
58193,CONFIDENTIAL,----,----,Brooklyn,45,,,No,Non Prevailing Wage,0,0,1,1
58289,CONFIDENTIAL,----,----,Queens,27,,,No,Non Prevailing Wage,0,0,1,1
54556,CONFIDENTIAL,----,----,Brooklyn,40,,,No,Non Prevailing Wage,2,0,2,2
54410,CONFIDENTIAL,----,----,Brooklyn,41,,,No,Non Prevailing Wage,0,0,1,1
54409,CONFIDENTIAL,----,----,Queens,28,,,No,Non Prevailing Wage,0,0,1,1
65138,53 WEST 126TH STREET,53,WEST 126 STREET,Manhattan,9,40.80811,-73.94363,No,Non Prevailing Wage,0,0,2,8
53694,CONFIDENTIAL,----,----,Queens,23,,,No,Non Prevailing Wage,0,0,1,1
54403,CONFIDENTIAL,----,----,Queens,29,,,No,Non Prevailing Wage,0,0,1,1
54408,CONFIDENTIAL,----,----,Staten Island,50,,,No,Non Prevailing Wage,0,0,1,1
50356,Gabriel House LP,2044,ADAM C POWELL BOULEVARD,Manhattan,9,40.8073,-73.950006,Yes,Non Prevailing Wage,29,1,30,30
54397,CONFIDENTIAL,----,----,Staten Island,49,,,No,Non Prevailing Wage,0,0,1,1
54553,CONFIDENTIAL,----,----,Staten Island,51,,,No,Non Prevailing Wage,1,0,1,1
68430,STUYPARK APARTMENTS (20140270),77,NEW YORK AVENUE,Brooklyn,36,40.67707,-73.946715,No,Non Prevailing Wage,0,0,103,103
54392,CONFIDENTIAL,----,----,Queens,27,,,No,Non Prevailing Wage,0,0,1,1
54395,CONFIDENTIAL,----,----,Staten Island,51,,,No,Non Prevailing Wage,0,0,1,1
54536,CONFIDENTIAL,----,----,Brooklyn,41,,,No,Non Prevailing Wage,0,0,1,1
58191,CONFIDENTIAL,----,----,Brooklyn,44,,,No,Non Prevailing Wage,0,0,1,1
50372,San Miguel Residence aka Ryer Associates,2386,RYER AVENUE,Bronx,15,40.85957,-73.897729,Yes,Non Prevailing Wage,0,0,70,70
53467,CONFIDENTIAL,----,----,Queens,27,,,No,Non Prevailing Wage,0,0,1,1
58189,CONFIDENTIAL,----,----,Queens,27,,,No,Non Prevailing Wage,0,0,1,1
54537,CONFIDENTIAL,----,----,Staten Island,50,,,No,Non Prevailing Wage,0,0,1,1
53529,CONFIDENTIAL,----,----,Queens,27,,,No,Non Prevailing Wage,0,0,1,1
53542,CONFIDENTIAL,----,----,Bronx,8,,,No,Non Prevailing Wage,0,0,2,2
53614,CONFIDENTIAL,----,----,Staten Island,51,,,No,Non Prevailing Wage,0,0,1,1
53664,CONFIDENTIAL,----,----,Brooklyn,46,,,No,Non Prevailing Wage,0,0,1,1
50405,CROTONA PARK NORTH,756,EAST 175 STREET,Bronx,17,40.84168,-73.89188,Yes,Non Prevailing Wage,0,0,36,36
50405,CROTONA PARK NORTH,1791,PROSPECT AVENUE,Bronx,17,40.84153,-73.892039,Yes,Non Prevailing Wage,0,0,31,31
50417,Gateway 1,45,LENOX AVENUE,Manhattan,9,40.79988,-73.951764,Yes,Non Prevailing Wage,38,15,59,59
50418,Audubon,2321,ADAM C POWELL BOULEVARD,Manhattan,9,40.81612,-73.942565,Yes,Non Prevailing Wage,67,15,88,88
52241,606 WEST 57TH STREET,606,WEST 57 STREET,Manhattan,6,40.77043,-73.992671,No,Non Prevailing Wage,0,103,258,1028
53615,CONFIDENTIAL,----,----,Queens,21,,,No,Non Prevailing Wage,0,0,1,1
58188,CONFIDENTIAL,----,----,Brooklyn,41,,,No,Non Prevailing Wage,0,0,1,1
58227,CONFIDENTIAL,----,----,Staten Island,49,,,No,Non Prevailing Wage,0,0,1,1
58491,Locust Manor Family II (20136069),126-02,LOCUST MANOR LANE,Queens,27,40.68047,-73.772921,No,Non Prevailing Wage,8,3,54,54
50419,Site A/Washington Heights,2036,AMSTERDAM AVENUE,Manhattan,7,40.8353,-73.940929,Yes,Non Prevailing Wage,88,15,110,110
50421,MSHOUSES,123,EAST 129 STREET,Manhattan,9,40.80747,-73.935911,Yes,Non Prevailing Wage,97,26,131,131
58180,CONFIDENTIAL,----,----,Bronx,18,,,No,Non Prevailing Wage,0,0,1,1
55413,334 Beach 54th Street,334,BEACH 54 STREET,Queens,31,40.59343,-73.783897,No,Non Prevailing Wage,0,0,32,32
58179,CONFIDENTIAL,----,----,Queens,31,,,No,Non Prevailing Wage,0,0,1,1
53414,CONFIDENTIAL,----,----,Queens,27,,,No,Non Prevailing Wage,0,2,2,2
53663,CONFIDENTIAL,----,----,Brooklyn,36,,,No,Non Prevailing Wage,0,0,1,1
65068,338 AND 340 ELDERT STREET,340,ELDERT STREET,Brooklyn,37,40.69348,-73.906079,No,Non Prevailing Wage,0,0,4,8
65107,2985 AND 2987 WEBSTER AVE,2985,WEBSTER AVENUE,Bronx,11,40.86812,-73.882834,No,Non Prevailing Wage,0,0,18,88
53616,CONFIDENTIAL,----,----,Bronx,12,,,No,Non Prevailing Wage,0,0,1,1
53661,CONFIDENTIAL,----,----,Brooklyn,36,,,No,Non Prevailing Wage,0,0,1,1
53611,CONFIDENTIAL,----,----,Bronx,13,,,No,Non Prevailing Wage,0,0,1,1
58200,CONFIDENTIAL,----,----,Brooklyn,34,,,No,Non Prevailing Wage,0,0,1,1
53251,CONFIDENTIAL,----,----,Bronx,12,,,No,Non Prevailing Wage,0,0,2,2
53609,CONFIDENTIAL,----,----,Queens,23,,,No,Non Prevailing Wage,0,1,1,1
53618,CONFIDENTIAL,----,----,Bronx,13,,,No,Non Prevailing Wage,0,0,1,1
53624,CONFIDENTIAL,----,----,Queens,22,,,No,Non Prevailing Wage,0,0,1,1
53666,CONFIDENTIAL,----,----,Queens,29,,,No,Non Prevailing Wage,0,0,1,1
58506,625 West 57th Street Apartments (20140275),625,WEST 57 STREET,Manhattan,6,40.77143,-73.992967,No,Non Prevailing Wage,0,142,143,709
65108,2999 WEBSTER AVE,2999,WEBSTER AVENUE,Bronx,11,40.86841,-73.88236,No,Non Prevailing Wage,0,0,7,34
53612,CONFIDENTIAL,----,----,Brooklyn,42,,,No,Non Prevailing Wage,0,0,1,1
53212,CONFIDENTIAL,----,----,Brooklyn,36,,,No,Non Prevailing Wage,0,0,2,2
58198,CONFIDENTIAL,----,----,Queens,27,,,No,Non Prevailing Wage,0,0,1,1
51585,217-221 W. 29th Street,221,WEST 29 STREET,Manhattan,3,40.74841,-73.993648,No,Non Prevailing Wage,0,0,19,95
53610,CONFIDENTIAL,----,----,Queens,32,,,No,Non Prevailing Wage,0,0,1,1
53623,CONFIDENTIAL,----,----,Staten Island,51,,,No,Non Prevailing Wage,0,0,1,1
53665,CONFIDENTIAL,----,----,Staten Island,49,,,No,Non Prevailing Wage,0,0,1,1
53211,CONFIDENTIAL,----,----,Brooklyn,45,,,No,Non Prevailing Wage,0,0,1,1
50104,Crotona Terrace I aka 1825 Boston Road,1825,BOSTON ROAD,Bronx,17,40.83919,-73.88566,No,Non Prevailing Wage,0,0,80,80
58197,CONFIDENTIAL,----,----,Brooklyn,46,,,No,Non Prevailing Wage,0,0,1,1
53572,CONFIDENTIAL,----,----,Queens,26,,,No,Non Prevailing Wage,0,0,1,1
53588,CONFIDENTIAL,----,----,Brooklyn,38,,,No,Non Prevailing Wage,0,0,1,1
53590,CONFIDENTIAL,----,----,Queens,27,,,No,Non Prevailing Wage,0,0,1,1
58196,CONFIDENTIAL,----,----,Brooklyn,42,,,No,Non Prevailing Wage,0,0,1,1
53064,CONFIDENTIAL,----,----,Queens,28,,,No,Non Prevailing Wage,0,0,2,2
53579,CONFIDENTIAL,----,----,Brooklyn,41,,,No,Non Prevailing Wage,0,0,1,1
58195,CONFIDENTIAL,----,----,Queens,31,,,No,Non Prevailing Wage,0,0,1,1
58194,CONFIDENTIAL,----,----,Brooklyn,35,,,No,Non Prevailing Wage,0,0,1,1
53194,CONFIDENTIAL,----,----,Bronx,18,,,No,Non Prevailing Wage,0,0,2,2
55511,Arverne/Nordak,353,BEACH 57 STREET,Queens,31,40.59363,-73.78799,No,Non Prevailing Wage,0,0,343,343
48638,LANTERN. 330-332 WEST 51ST ST. STARDOM HALL,330,WEST 51 STREET,Manhattan,3,40.76332,-73.987185,No,Non Prevailing Wage,39,0,53,53
48638,LANTERN. 330-332 WEST 51ST ST. STARDOM HALL,332,WEST 51 STREET,Manhattan,3,40.76332,-73.987185,No,Non Prevailing Wage,0,0,56,56
53569,CONFIDENTIAL,----,----,Brooklyn,45,,,No,Non Prevailing Wage,0,0,1,1
58192,CONFIDENTIAL,----,----,Bronx,18,,,No,Non Prevailing Wage,0,0,1,1
53578,CONFIDENTIAL,----,----,Staten Island,51,,,No,Non Prevailing Wage,0,0,1,1
58177,CONFIDENTIAL,----,----,Brooklyn,40,,,No,Non Prevailing Wage,0,0,1,1
50187,11 Jackson Street,11,JACKSON STREET,Brooklyn,33,40.71627,-73.951344,No,Non Prevailing Wage,0,0,10,44
53604,CONFIDENTIAL,----,----,Brooklyn,41,,,No,Non Prevailing Wage,0,0,1,1
53586,CONFIDENTIAL,----,----,Queens,29,,,No,Non Prevailing Wage,0,0,1,1
53587,CONFIDENTIAL,----,----,Staten Island,51,,,No,Non Prevailing Wage,0,0,1,1
53602,CONFIDENTIAL,----,----,Brooklyn,41,,,No,Non Prevailing Wage,0,0,1,1
58199,CONFIDENTIAL,----,----,Staten Island,50,,,No,Non Prevailing Wage,0,0,1,1
58218,CONFIDENTIAL,----,----,Staten Island,50,,,No,Non Prevailing Wage,0,0,1,1
58247,CONFIDENTIAL,----,----,Staten Island,49,,,No,Non Prevailing Wage,0,0,1,1
50404,Vannguard,219,BAINBRIDGE STREET,Brooklyn,36,40.6815,-73.928374,Yes,Non Prevailing Wage,0,0,8,8
50404,Vannguard,905A,GATES AVENUE,Brooklyn,36,40.68884,-73.929632,Yes,Non Prevailing Wage,0,0,4,4
50404,Vannguard,914,GATES AVENUE,Brooklyn,36,40.68866,-73.927519,Yes,Non Prevailing Wage,0,0,11,11
50404,Vannguard,462,HANCOCK STREET,Brooklyn,36,40.68383,-73.936762,Yes,Non Prevailing Wage,0,0,6,6
50404,Vannguard,625,MACON STREET,Brooklyn,41,40.68401,-73.926122,Yes,Non Prevailing Wage,0,0,8,8
50404,Vannguard,508,MAC DONOUGH STREET,Brooklyn,41,40.68285,-73.925899,Yes,Non Prevailing Wage,0,0,3,3
50404,Vannguard,179,MALCOLM X BOULEVARD,Brooklyn,36,40.687,-73.929605,Yes,Non Prevailing Wage,0,0,4,4
50404,Vannguard,187,MALCOLM X BOULEVARD,Brooklyn,36,40.68678,-73.929558,Yes,Non Prevailing Wage,0,0,4,4
50404,Vannguard,214,MALCOLM X BOULEVARD,Brooklyn,36,40.68594,-73.929967,Yes,Non Prevailing Wage,0,0,3,3
50404,Vannguard,226,MALCOLM X BOULEVARD,Brooklyn,36,40.68538,-73.929812,Yes,Non Prevailing Wage,0,0,8,8
50404,Vannguard,237,MALCOLM X BOULEVARD,Brooklyn,36,40.68463,-73.929135,Yes,Non Prevailing Wage,0,0,12,12
50404,Vannguard,244,MALCOLM X BOULEVARD,Brooklyn,36,40.68471,-73.929672,Yes,Non Prevailing Wage,0,0,4,4
50404,Vannguard,248,MALCOLM X BOULEVARD,Brooklyn,36,40.68453,-73.929636,Yes,Non Prevailing Wage,0,0,4,4
50404,Vannguard,254,MALCOLM X BOULEVARD,Brooklyn,36,40.68446,-73.929669,Yes,Non Prevailing Wage,0,0,8,8
50404,Vannguard,260,MALCOLM X BOULEVARD,Brooklyn,36,40.68426,-73.929629,Yes,Non Prevailing Wage,0,0,10,10
50404,Vannguard,261,MALCOLM X BOULEVARD,Brooklyn,36,40.68365,-73.92892,Yes,Non Prevailing Wage,0,0,7,7
50404,Vannguard,281,MALCOLM X BOULEVARD,Brooklyn,36,40.6826,-73.928762,Yes,Non Prevailing Wage,0,0,6,6
50404,Vannguard,295,MALCOLM X BOULEVARD,Brooklyn,36,40.68226,-73.928658,Yes,Non Prevailing Wage,0,0,16,16
53583,CONFIDENTIAL,----,----,Staten Island,49,,,No,Non Prevailing Wage,0,0,1,1
49959,L&M HCCI 260 W 153RD STREET,260,WEST 153 STREET,Manhattan,9,40.82738,-73.937666,No,Non Prevailing Wage,8,42,51,51
53564,CONFIDENTIAL,----,----,Brooklyn,43,,,No,Non Prevailing Wage,0,0,1,1
58246,CONFIDENTIAL,----,----,Queens,19,,,No,Non Prevailing Wage,0,0,1,1
52138,CONFIDENTIAL,----,----,Brooklyn,42,,,No,Non Prevailing Wage,0,0,3,3
58226,CONFIDENTIAL,----,----,Queens,27,,,No,Non Prevailing Wage,0,0,1,1
58190,CONFIDENTIAL,----,----,Staten Island,51,,,No,Non Prevailing Wage,0,0,1,1
53003,CONFIDENTIAL,----,----,Bronx,8,,,No,Non Prevailing Wage,0,0,3,3
58217,CONFIDENTIAL,----,----,Brooklyn,45,,,No,Non Prevailing Wage,0,0,1,1
58229,CONFIDENTIAL,----,----,Queens,31,,,No,Non Prevailing Wage,0,0,1,1
53195,CONFIDENTIAL,----,----,Bronx,12,,,No,Non Prevailing Wage,0,0,2,2
53472,CONFIDENTIAL,----,----,Brooklyn,46,,,No,Non Prevailing Wage,0,0,1,1
53470,CONFIDENTIAL,----,----,Bronx,17,,,No,Non Prevailing Wage,0,0,1,1
58214,CONFIDENTIAL,----,----,Bronx,12,,,No,Non Prevailing Wage,0,0,1,1
58215,CONFIDENTIAL,----,----,Queens,31,,,No,Non Prevailing Wage,0,0,1,1
58213,CONFIDENTIAL,----,----,Staten Island,49,,,No,Non Prevailing Wage,0,0,1,1
49945,365 BOND STREET,365,BOND STREET,Brooklyn,39,40.67745,-73.990334,No,Non Prevailing Wage,0,0,86,429
53469,CONFIDENTIAL,----,----,Staten Island,50,,,No,Non Prevailing Wage,0,0,1,1
52878,CONFIDENTIAL,----,----,Brooklyn,42,,,No,Non Prevailing Wage,0,0,2,2
44333,HIGHBRIDGE CDC. 1448 PLIMPTON AVE. ARTSBRIDGE,1450,PLIMPTON AVENUE,Bronx,16,40.84406,-73.921693,No,Prevailing Wage,61,0,62,62
58212,CONFIDENTIAL,----,----,Staten Island,49,,,No,Non Prevailing Wage,0,0,1,1
58505,Navy Pier Apartments (20140207),355,FRONT STREET,Staten Island,49,40.62795,-74.07373,No,Non Prevailing Wage,0,0,57,57
58505,Navy Pier Apartments (20140207),455,FRONT STREET,Staten Island,49,40.63076,-74.07119,No,Non Prevailing Wage,0,0,59,514
53449,CONFIDENTIAL,----,----,Brooklyn,43,,,No,Non Prevailing Wage,0,0,1,1
53454,CONFIDENTIAL,----,----,Brooklyn,42,,,No,Non Prevailing Wage,0,0,1,1
53118,CONFIDENTIAL,----,----,Queens,30,,,No,Non Prevailing Wage,0,0,1,1
53447,CONFIDENTIAL,----,----,Staten Island,51,,,No,Non Prevailing Wage,0,0,1,1
53448,CONFIDENTIAL,----,----,Queens,25,,,No,Non Prevailing Wage,0,1,1,1
58211,CONFIDENTIAL,----,----,Staten Island,49,,,No,Non Prevailing Wage,0,0,1,1
65091,1690 NELSON AVE,1690,NELSON AVENUE,Bronx,14,40.84778,-73.917084,No,Non Prevailing Wage,0,0,7,33
58185,CONFIDENTIAL,----,----,Brooklyn,38,,,No,Non Prevailing Wage,0,0,1,1
49544,BRC. 330 EAST 4TH ST. CLYDE BURTON,330,EAST 4 STREET,Manhattan,2,40.72161,-73.979159,No,Non Prevailing Wage,33,0,33,33
53108,CONFIDENTIAL,----,----,Queens,27,,,No,Non Prevailing Wage,0,0,1,1
53107,CONFIDENTIAL,----,----,Queens,34,,,No,Non Prevailing Wage,0,0,2,2
58176,CONFIDENTIAL,----,----,Staten Island,49,,,No,Non Prevailing Wage,0,0,1,1
58184,CONFIDENTIAL,----,----,Queens,31,,,No,Non Prevailing Wage,0,0,1,1
53446,CONFIDENTIAL,----,----,Staten Island,51,,,No,Non Prevailing Wage,0,0,1,1
58183,CONFIDENTIAL,----,----,Staten Island,51,,,No,Non Prevailing Wage,0,0,1,1
50495,Calvary.112-02 Guy Brewer Boulevard,162-25,112 ROAD,Queens,28,40.69003,-73.786869,No,Non Prevailing Wage,8,0,53,53
53106,CONFIDENTIAL,----,----,Brooklyn,37,,,No,Non Prevailing Wage,0,0,2,2
53110,CONFIDENTIAL,----,----,Bronx,12,,,No,Non Prevailing Wage,0,0,2,2
49709,605 WEST 42ND ST,605,WEST 42 STREET,Manhattan,3,40.76153,-73.99878,No,Non Prevailing Wage,0,0,235,1175
53354,CONFIDENTIAL,----,----,Brooklyn,41,,,No,Non Prevailing Wage,0,1,1,1
53352,CONFIDENTIAL,----,----,Queens,30,,,No,Non Prevailing Wage,0,0,1,1
53353,CONFIDENTIAL,----,----,Brooklyn,41,,,No,Non Prevailing Wage,0,0,1,1
53350,CONFIDENTIAL,----,----,Queens,24,,,No,Non Prevailing Wage,0,0,1,1
53056,CONFIDENTIAL,----,----,Brooklyn,36,,,No,Non Prevailing Wage,0,0,1,1
58182,CONFIDENTIAL,----,----,Queens,30,,,No,Non Prevailing Wage,0,0,1,1
58181,CONFIDENTIAL,----,----,Brooklyn,42,,,No,Non Prevailing Wage,0,0,1,1
53033,CONFIDENTIAL,----,----,Staten Island,50,,,No,Non Prevailing Wage,0,0,1,1
52984,CONFIDENTIAL,----,----,Bronx,12,,,No,Non Prevailing Wage,0,0,1,1
58178,CONFIDENTIAL,----,----,Brooklyn,45,,,No,Non Prevailing Wage,0,0,1,1
58225,CONFIDENTIAL,----,----,Queens,28,,,No,Non Prevailing Wage,0,0,1,1
58223,CONFIDENTIAL,----,----,Queens,27,,,No,Non Prevailing Wage,0,0,1,1
58224,CONFIDENTIAL,----,----,Brooklyn,46,,,No,Non Prevailing Wage,0,0,1,1
58222,CONFIDENTIAL,----,----,Staten Island,51,,,No,Non Prevailing Wage,0,0,1,1
58221,CONFIDENTIAL,----,----,Bronx,12,,,No,Non Prevailing Wage,0,0,1,1
51357,PS 186 AKA BGCH (BOYS AND GIRLS CLUB OF HARLEM),525,WEST 145 STREET,Manhattan,7,40.82615,-73.948688,No,Non Prevailing Wage,0,15,79,79
52981,CONFIDENTIAL,----,----,Queens,27,,,No,Non Prevailing Wage,0,0,1,1
58220,CONFIDENTIAL,----,----,Queens,19,,,No,Non Prevailing Wage,0,0,1,1
52603,CONFIDENTIAL,----,----,Brooklyn,41,,,No,Non Prevailing Wage,0,0,2,2
52838,CONFIDENTIAL,----,----,Brooklyn,42,,,No,Non Prevailing Wage,0,0,2,2
44239,Home for Harlem Dowling,2139,ADAM C POWELL JR BOULEVARD,Manhattan,9,40.80991,-73.947125,No,Non Prevailing Wage,12,0,60,60
44319,Williamsburg Apartments,37,MAUJER STREET,Brooklyn,34,40.71054,-73.949808,No,Non Prevailing Wage,0,1,10,10
44319,Williamsburg Apartments,37,TEN EYCK STREET,Brooklyn,34,40.70988,-73.949203,No,Non Prevailing Wage,0,0,6,6
44319,Williamsburg Apartments,33,TEN EYCK STREET,Brooklyn,34,40.70986,-73.949473,No,Non Prevailing Wage,3,1,18,18
44319,Williamsburg Apartments,356,BEDFORD AVENUE,Brooklyn,34,40.71222,-73.963078,No,Non Prevailing Wage,5,1,19,19
45303,Prospect Plaza Redevelopment,1765,PROSPECT PLACE,Brooklyn,41,40.67281,-73.917742,No,Prevailing Wage,0,33,78,78
45303,Prospect Plaza Redevelopment,1751,PROSPECT PLACE,Brooklyn,41,40.67287,-73.918589,No,Prevailing Wage,0,13,32,32
45326,High Hawk,1776,BOSTON ROAD,Bronx,17,40.83765,-73.886769,No,Non Prevailing Wage,0,0,73,73
47841,1490 CROTONA PARK EAST,1490,CROTONA PARK EAST,Bronx,17,40.83853,-73.892991,No,Non Prevailing Wage,0,0,39,39
47858,800 E 173 LLC,800,EAST 173 STREET,Bronx,17,40.83663,-73.890594,No,Non Prevailing Wage,0,0,27,27
48742,40 Riverside Boulevard,40,RIVERSIDE BOULEVARD,Manhattan,6,40.77399,-73.991284,No,Non Prevailing Wage,0,0,55,274
48870,1380 University Avenue,1380,DR M L KING JR BOULEVARD,Bronx,16,40.84252,-73.925299,No,Non Prevailing Wage,0,0,139,139
48898,Maple Court - 1901 Madison Ave,1883,MADISON AVENUE,Manhattan,9,40.8038,-73.941091,No,Non Prevailing Wage,0,0,135,135
49071,Daly Avenue (Phipps),921,EAST 180 STREET,Bronx,17,40.84461,-73.881028,Yes,Non Prevailing Wage,0,0,84,84
49943,GREENPOINT LANDING G2,1,BLUE SLIP,Brooklyn,33,40.73682,-73.959091,No,Non Prevailing Wage,0,19,92,93
50291,E. H. C. C. I. / LA FORTALEZA HDFC,25,EAST 131 STREET,Manhattan,9,40.80988,-73.938141,No,Non Prevailing Wage,0,10,10,10
50370,Halle Housing Associates,510,ATLANTIC AVENUE,Brooklyn,33,40.68531,-73.981409,No,Non Prevailing Wage,0,0,202,202
51150,Park Avenue Thorpe,406,EAST 184 STREET,Bronx,15,40.85639,-73.894751,No,Non Prevailing Wage,0,0,20,20
52021,829 Southern Blvd. HDFC,829,SOUTHERN BOULEVARD,Bronx,17,40.81738,-73.895637,No,Non Prevailing Wage,0,48,49,49
52022,3279 HULL AVE. HDFC,3279,HULL AVENUE,Bronx,11,40.87641,-73.875059,No,Non Prevailing Wage,0,51,51,51
52319,Chinatown Planning Council HDFC,50,NORFOLK STREET,Manhattan,1,40.71671,-73.987915,Yes,Non Prevailing Wage,0,155,155,155
55932,CONFIDENTIAL,----,----,Brooklyn,41,,,No,Non Prevailing Wage,0,0,1,1
44225,Brook Avenue Apartments,469,EAST 147 STREET,Bronx,8,,,No,Non Prevailing Wage,0,0,11,11
44225,Brook Avenue Apartments,455,EAST 147 STREET,Bronx,8,40.81401,-73.916234,No,Non Prevailing Wage,0,14,55,55
50842,Lands End II - Two Bridges A/k/a Cherry St.,265,CHERRY STREET,Manhattan,1,40.71083,-73.989042,Yes,Non Prevailing Wage,189,32,245,245
50842,Lands End II - Two Bridges A/k/a Cherry St.,275,CHERRY STREET,Manhattan,1,40.71083,-73.989042,Yes,Non Prevailing Wage,184,29,245,245
51177,Edgecombe Preservation Reyndication (Phase),1702,AMSTERDAM AVENUE,Manhattan,7,40.82484,-73.94827,No,Non Prevailing Wage,0,0,7,7
51177,Edgecombe Preservation Reyndication (Phase),1780,AMSTERDAM AVENUE,Manhattan,7,40.82738,-73.946432,No,Non Prevailing Wage,0,0,13,13
51177,Edgecombe Preservation Reyndication (Phase),1784,AMSTERDAM AVENUE,Manhattan,7,40.82746,-73.946378,No,Non Prevailing Wage,0,0,9,9
51177,Edgecombe Preservation Reyndication (Phase),1786,AMSTERDAM AVENUE,Manhattan,7,40.82752,-73.946331,No,Non Prevailing Wage,0,0,9,9
51177,Edgecombe Preservation Reyndication (Phase),115,EDGECOMBE AVENUE,Manhattan,9,40.82046,-73.945791,No,Non Prevailing Wage,0,0,9,9
51177,Edgecombe Preservation Reyndication (Phase),161,EDGECOMBE AVENUE,Manhattan,9,40.82213,-73.944908,No,Non Prevailing Wage,0,0,15,15
51177,Edgecombe Preservation Reyndication (Phase),165,EDGECOMBE AVENUE,Manhattan,9,40.82223,-73.944861,No,Non Prevailing Wage,0,0,20,20
51177,Edgecombe Preservation Reyndication (Phase),169,EDGECOMBE AVENUE,Manhattan,9,40.82233,-73.944814,No,Non Prevailing Wage,0,0,20,20
51177,Edgecombe Preservation Reyndication (Phase),180,EDGECOMBE AVENUE,Manhattan,9,40.82193,-73.944435,No,Non Prevailing Wage,0,0,42,42
51177,Edgecombe Preservation Reyndication (Phase),211,EDGECOMBE AVENUE,Manhattan,9,40.82298,-73.94451,No,Non Prevailing Wage,0,0,36,36
51177,Edgecombe Preservation Reyndication (Phase),618,ST NICHOLAS AVENUE,Manhattan,9,40.82093,-73.945866,No,Non Prevailing Wage,0,0,15,15
51177,Edgecombe Preservation Reyndication (Phase),347,WEST 141 STREET,Manhattan,9,40.82119,-73.945342,No,Non Prevailing Wage,0,0,10,10
51177,Edgecombe Preservation Reyndication (Phase),351,WEST 141 STREET,Manhattan,9,40.82128,-73.945548,No,Non Prevailing Wage,0,0,12,12
51177,Edgecombe Preservation Reyndication (Phase),340,WEST 145 STREET,Manhattan,9,40.82347,-73.944123,No,Non Prevailing Wage,0,0,7,7
51177,Edgecombe Preservation Reyndication (Phase),219,EDGECOMBE AVENUE,Manhattan,9,40.82315,-73.944434,No,Non Prevailing Wage,0,0,30,30
51299,GATEWAY ELTON III,475,LOCKE STREET,Brooklyn,42,40.65669,-73.875817,No,Non Prevailing Wage,0,45,151,151
51299,GATEWAY ELTON III,1062,ELTON STREET,Brooklyn,42,40.65705,-73.875095,No,Non Prevailing Wage,0,41,136,136
52056,2015 Monterey Avenue LLC aka PRC Monterey,547,EAST 178 STREET,Bronx,15,40.84775,-73.894873,No,Non Prevailing Wage,0,0,0,18
52056,2015 Monterey Avenue LLC aka PRC Monterey,551,EAST 178 STREET,Bronx,15,40.84768,-73.894342,No,Non Prevailing Wage,0,0,0,44
52056,2015 Monterey Avenue LLC aka PRC Monterey,2005,MONTEREY AVENUE,Bronx,15,40.84789,-73.894794,No,Non Prevailing Wage,0,0,0,15
52056,2015 Monterey Avenue LLC aka PRC Monterey,2015,MONTEREY AVENUE,Bronx,15,40.84822,-73.894638,No,Non Prevailing Wage,0,0,0,54
52056,2015 Monterey Avenue LLC aka PRC Monterey,2023,MONTEREY AVENUE,Bronx,15,40.84854,-73.894446,No,Non Prevailing Wage,0,0,0,40
52056,2015 Monterey Avenue LLC aka PRC Monterey,1665,VYSE AVENUE,Bronx,17,40.83538,-73.887109,No,Non Prevailing Wage,0,0,38,38
52056,2015 Monterey Avenue LLC aka PRC Monterey,1671,VYSE AVENUE,Bronx,17,40.83561,-73.886967,No,Non Prevailing Wage,0,0,27,27
52056,2015 Monterey Avenue LLC aka PRC Monterey,1687,VYSE AVENUE,Bronx,17,40.83603,-73.886714,No,Non Prevailing Wage,0,0,24,24
52056,2015 Monterey Avenue LLC aka PRC Monterey,1693,VYSE AVENUE,Bronx,17,40.83622,-73.886598,No,Non Prevailing Wage,0,0,26,26
52056,2015 Monterey Avenue LLC aka PRC Monterey,1715,VYSE AVENUE,Bronx,17,40.8366,-73.886373,No,Non Prevailing Wage,0,0,44,44
